meas N = 5;meas N = 5;meas N = 5;meas N = 5;meas N = 5;meas N = 5;meas N = 4;meas N = 4;meas N = 4
7.500E-02;-5.8346219862333E-06;-1.7517387855263E-03;7.500E-02;3.5884626128302E-06;-7.7912756127836E-04;7.500E-02;-4.4630402310022E-06;6.2244266075583E-04
8.000E-02;2.7628724291909E-07;-1.6226286110732E-03;8.000E-02;5.5220118554191E-06;-6.4800768922644E-04;8.000E-02;-3.9674069679181E-06;5.1844014748664E-04
8.500E-02;2.0368756797424E-06;-1.4964707872932E-03;8.500E-02;3.5297583242541E-06;-5.4155372221187E-04;8.500E-02;-5.0359034461429E-06;4.3688797286904E-04
9.000E-02;4.6160382765158E-06;-1.3947928420396E-03;9.000E-02;3.9295554372017E-06;-4.6447002144986E-04;9.000E-02;-3.5288633722268E-06;3.6697310123743E-04
9.500E-02;-1.8062041106240E-06;-1.2642857370600E-03;9.500E-02;8.4891320132490E-07;-3.8268365652693E-04;9.500E-02;-2.1294425260716E-06;3.1519987358950E-04
1.000E-01;-3.3181459362072E-06;-1.1895105091203E-03;1.000E-01;1.0784169046348E-07;-3.3665965875975E-04;1.000E-01;-2.1475689812875E-06;2.7278050019656E-04
1.050E-01;-9.4614705586496E-06;-1.1213114990618E-03;1.050E-01;-1.0837288570611E-06;-2.9840878104756E-04;1.050E-01;-1.6959363355174E-06;2.3993816588389E-04
1.100E-01;1.0775092275069E-06;-1.0591083923367E-03;1.100E-01;9.5561373921246E-07;-2.6723833773311E-04;1.100E-01;-2.6348614221671E-06;2.1264970353882E-04
1.150E-01;-1.6442564769028E-06;-9.8425750555559E-04;1.150E-01;2.4741876659660E-07;-2.3890894432710E-04;1.150E-01;-9.2569424680724E-07;1.9245987867381E-04
1.200E-01;-3.4165325598337E-06;-9.3072724348437E-04;1.200E-01;-8.6685599360412E-08;-2.1793589697532E-04;1.200E-01;-2.8659272693341E-07;1.7452217872739E-04
1.250E-01;1.5424873934174E-06;-8.8243564532922E-04;1.250E-01;9.5548690568900E-07;-1.9738653969494E-04;1.250E-01;-6.4171970059713E-07;1.6495627034948E-04
1.300E-01;-1.8687195194984E-06;-8.4727758555502E-04;1.300E-01;1.3149189184083E-07;-1.8573557853641E-04;1.300E-01;-5.3918080430440E-07;1.5880917529599E-04
1.350E-01;-5.4813784295689E-06;-8.1916564613689E-04;1.350E-01;-8.3888594988085E-07;-1.7632240480028E-04;1.350E-01;-8.7997520538837E-07;1.4765575582762E-04
1.400E-01;2.3694679971104E-06;-7.6990204537113E-04;1.400E-01;1.0823514738436E-06;-1.7797520906091E-04;1.400E-01;-8.9619042820706E-07;1.3886606768291E-04
1.450E-01;-2.2994218362050E-06;-7.6101020483585E-04;1.450E-01;5.8992312648560E-09;-1.6477784260666E-04;1.450E-01;-1.3228245150962E-06;1.4044895281701E-04
1.500E-01;-5.7773675700079E-06;-7.1814332454336E-04;1.500E-01;-6.1947832127019E-07;-1.6124271538011E-04;1.500E-01;-4.6786598381026E-07;1.4072129151875E-04
1.550E-01;-1.0027932839252E-06;-7.0353985677143E-04;1.550E-01;4.8658233839881E-07;-1.6410795594390E-04;1.550E-01;-5.0201917588966E-07;1.3522528005578E-04
1.600E-01;-6.1954098260797E-06;-6.9614035961256E-04;1.600E-01;-8.5128452845448E-07;-1.5921250264888E-04;1.600E-01;-7.3624549079681E-07;1.3647301527347E-04
1.650E-01;-1.1298686420028E-06;-6.9124742043366E-04;1.650E-01;3.0463607702663E-07;-1.4724613880465E-04;1.650E-01;-3.5560652018595E-07;1.3442065235943E-04
1.700E-01;-2.1245573918873E-06;-6.4393268327622E-04;1.700E-01;1.3636573150234E-07;-1.3989237816904E-04;1.700E-01;-1.2830435069109E-07;1.1316174034708E-04
1.750E-01;-7.4868454687978E-07;-6.2651313828309E-04;1.750E-01;6.4548570717156E-07;-1.6237803978157E-04;1.750E-01;3.3841255202182E-08;1.2538194473123E-04
1.800E-01;-1.3148815202251E-06;-6.3206577956855E-04;1.800E-01;2.8052169894559E-07;-1.3325303802105E-04;1.800E-01;-4.8225146385790E-07;1.1322312191980E-04
1.850E-01;1.6670142250693E-06;-6.1320865940267E-04;1.850E-01;1.0563959653077E-06;-1.5874200919907E-04;1.850E-01;-4.2690275273667E-07;1.3203026520453E-04
1.900E-01;-2.6261619141836E-06;-5.6952180224214E-04;1.900E-01;1.2006855447230E-07;-1.4555594312637E-04;1.900E-01;-3.4498455204367E-07;9.8879318085318E-05
1.950E-01;-2.5514582101421E-06;-5.9792284825500E-04;1.950E-01;-1.5451137730338E-09;-1.2275094877373E-04;1.950E-01;-2.0266649570013E-07;1.0516781992935E-04
2.000E-01;-3.0664064195441E-06;-5.9253395243799E-04;2.000E-01;-2.9481024563856E-08;-1.3123951828632E-04;2.000E-01;-1.3425330265416E-07;1.2180446335968E-04
2.050E-01;-3.0454902262629E-06;-5.7140675606806E-04;2.050E-01;-1.7414810733254E-07;-1.4205211743134E-04;2.050E-01;-8.8239846229924E-07;1.3044213407431E-04
2.100E-01;-3.3040876907822E-06;-5.5847123669617E-04;2.100E-01;-5.1254159035707E-07;-1.5160315014204E-04;2.100E-01;-9.4982011588597E-07;1.2958781924107E-04
2.150E-01;-1.0605352854946E-07;-5.5113149249376E-04;2.150E-01;5.7242305456863E-07;-1.4936011806106E-04;2.150E-01;-3.3156990926215E-07;1.3002464197256E-04
2.200E-01;-1.1281342945366E-06;-5.4208920220050E-04;2.200E-01;4.5807879608768E-07;-1.4700587146875E-04;2.200E-01;-1.0917788273982E-06;1.2813285282751E-04
2.250E-01;-1.8029382774141E-06;-5.1795485920948E-04;2.250E-01;1.2779632577759E-07;-1.2915879291643E-04;2.250E-01;-3.6430007923168E-08;1.2391605789579E-04
2.300E-01;-2.5640277466082E-06;-4.8877693596062E-04;2.300E-01;-3.9464251784892E-08;-1.0889754060337E-04;2.300E-01;-1.2911079301250E-07;1.0370603796935E-04
2.350E-01;-4.9007987353789E-07;-4.6018623894697E-04;2.350E-01;3.8270205922800E-07;-9.5266839413976E-05;2.350E-01;-3.6699504371771E-07;7.8893726477335E-05
2.400E-01;-4.2934222489792E-07;-4.9171154695052E-04;2.400E-01;3.8107579080291E-07;-1.1617250956258E-04;2.400E-01;3.1925955287706E-09;7.3180116236871E-05
2.450E-01;1.2265853608675E-06;-5.3590404515456E-04;2.450E-01;1.0333354416662E-06;-1.5185598366080E-04;2.450E-01;-5.9657976890219E-07;1.1153319417313E-04
2.500E-01;-2.1283510916652E-06;-4.9157960547406E-04;2.500E-01;1.5761035216269E-07;-1.2158632232668E-04;2.500E-01;-8.2323975897755E-07;1.1455247743950E-04
2.550E-01;-1.9775465754481E-06;-4.1694800294214E-04;2.550E-01;1.1289827357273E-07;-8.4159119827551E-05;2.550E-01;-6.9904983977935E-08;6.5052611031700E-05
2.600E-01;-3.8435221657763E-06;-4.8553314896452E-04;2.600E-01;-5.5338386726269E-07;-1.3851475994280E-04;2.600E-01;-2.1962289919319E-07;9.2066465190933E-05
2.650E-01;-3.3643418861975E-07;-4.9953717008403E-04;2.650E-01;4.0800488253476E-07;-1.3058538881315E-04;2.650E-01;1.2116727180251E-07;1.1073156191941E-04
2.700E-01;-4.2995180540867E-07;-4.1514443618264E-04;2.700E-01;4.0771923792831E-07;-8.6134377969371E-05;2.700E-01;-1.2003645750783E-07;5.1919730666953E-05
2.750E-01;-3.4537929719593E-06;-4.8433315433733E-04;2.750E-01;-3.4186831696563E-07;-1.4669780301740E-04;2.750E-01;-3.5523277368630E-07;1.1125996446031E-04
2.800E-01;-1.9544401062241E-06;-4.0394570339082E-04;2.800E-01;2.0748330770678E-07;-6.8546451965024E-05;2.800E-01;4.0967831012361E-08;6.3099193974569E-05
2.850E-01;-1.5716490397876E-07;-4.3817081841134E-04;2.850E-01;2.9764799933864E-07;-1.3744015035441E-04;2.850E-01;-2.2199696293991E-07;9.2208098999965E-05
2.900E-01;-2.7734282509614E-06;-4.2305288657549E-04;2.900E-01;5.8123565174747E-08;-7.2161964456300E-05;2.900E-01;-1.2431434139348E-07;7.7941775679743E-05
2.950E-01;-8.8405771994855E-07;-4.0685950153999E-04;2.950E-01;1.1242821719037E-07;-1.2895562409705E-04;2.950E-01;-5.4880456449567E-08;8.3688729625461E-05
3.000E-01;-7.5180343160334E-07;-4.2379709242115E-04;3.000E-01;4.1719031277268E-07;-6.6703533044347E-05;3.000E-01;-4.5708990507566E-07;7.2468069105406E-05
3.050E-01;-3.7158983805659E-06;-3.9432281115282E-04;3.050E-01;-7.7790009992654E-07;-1.3240054697782E-04;3.050E-01;-2.0087192232925E-07;8.5003629009388E-05
3.100E-01;-1.5708628386830E-06;-4.2203329128032E-04;3.100E-01;3.7217446562475E-07;-5.3898997053088E-05;3.100E-01;7.4569339244089E-08;5.1075798926984E-05
3.150E-01;4.4283951913381E-07;-3.8641659854217E-04;3.150E-01;5.3420067375212E-07;-1.3790599399154E-04;3.150E-01;8.8539822652864E-09;9.8995910625165E-05
3.200E-01;-2.5825110363812E-06;-3.8946690039380E-04;3.200E-01;1.3006304141005E-07;-5.6232318917287E-05;3.200E-01;1.2124239559689E-07;3.2184926497685E-05
3.250E-01;-2.8460879389555E-06;-3.7301018002163E-04;3.250E-01;-5.6515569145363E-07;-1.2424374796611E-04;3.250E-01;-5.1399433168961E-07;1.0669226243876E-04
3.300E-01;1.6380516611091E-06;-3.3993610993166E-04;3.300E-01;7.9972385301412E-07;-9.7244315494877E-05;3.300E-01;-2.7343081608577E-07;5.3070958775143E-05
3.350E-01;-2.8091484798505E-06;-4.2145265245874E-04;3.350E-01;2.1679510227724E-07;-5.3700540104112E-05;3.350E-01;-8.8998856530390E-09;6.0781610310567E-05
3.400E-01;-3.4363534211239E-06;-3.2529746994241E-04;3.400E-01;-1.1392683017790E-06;-1.3383972876287E-04;3.400E-01;-1.3552720677702E-07;9.2265995118158E-05
3.450E-01;-2.3713792382475E-06;-3.7161838605112E-04;3.450E-01;7.5860059511115E-08;-6.2999084469184E-05;3.450E-01;1.5994869852373E-07;3.0045432939001E-05
3.500E-01;-1.5447989857701E-06;-3.7094869676330E-04;3.500E-01;2.2037744931023E-07;-8.1361942432773E-05;3.500E-01;-2.2993921775292E-07;8.2690722383344E-05
3.550E-01;-1.0154298864463E-06;-2.9016617573302E-04;3.550E-01;-1.4060344373194E-07;-1.2411143332281E-04;3.550E-01;4.0302204148983E-09;7.9637826131954E-05
3.600E-01;-2.6776284654182E-06;-3.8806717586146E-04;3.600E-01;1.1051774690562E-07;-5.2172366038329E-05;3.600E-01;7.7924324537914E-08;2.3758581704272E-05
3.650E-01;-2.6368466774841E-06;-3.5225612834228E-04;3.650E-01;-6.3976176035636E-08;-7.6791684942200E-05;3.650E-01;-1.9165267995096E-07;7.8790856273970E-05
3.700E-01;1.8669837581506E-06;-2.5969932637118E-04;3.700E-01;1.1606023024660E-06;-1.2576805406409E-04;3.700E-01;-3.2150113195634E-07;8.2832083265121E-05
3.750E-01;-2.1053423336957E-06;-3.6246102517283E-04;3.750E-01;1.2489295322249E-07;-6.2386494461404E-05;3.750E-01;3.0777304373321E-08;3.0356557566130E-05
3.800E-01;-9.0475661802461E-07;-3.7569676626722E-04;3.800E-01;4.5095450121043E-07;-4.1204159039897E-05;3.800E-01;1.8678122398509E-07;4.8781515992708E-05
3.850E-01;-1.5376549714930E-06;-2.2552432368153E-04;3.850E-01;-6.9943078108708E-07;-1.2755493255301E-04;3.850E-01;-1.2527595300136E-08;1.0039661631603E-04
3.900E-01;-1.5248997888260E-06;-2.9083570881142E-04;3.900E-01;-7.8874326641561E-08;-8.9324959887962E-05;3.900E-01;3.2024702670360E-08;4.8863079431677E-05
3.950E-01;-3.0312960907635E-06;-3.9255781878300E-04;3.950E-01;2.7289281565491E-07;-2.9562063806190E-05;3.950E-01;2.2764596321145E-07;1.5921959353892E-05
4.000E-01;-2.3482068953371E-06;-2.9196304216467E-04;4.000E-01;-8.3284371882186E-08;-7.4384501425047E-05;4.000E-01;-9.9532339890046E-08;7.8002577547487E-05
4.050E-01;-7.9743713784875E-07;-1.9066265332578E-04;4.050E-01;-3.4488327956049E-07;-1.2576293527095E-04;4.050E-01;9.0414541268787E-08;8.9303900486830E-05
4.100E-01;-1.8738419765026E-06;-3.0629020813764E-04;4.100E-01;-7.0698147847961E-08;-7.2854742211271E-05;4.100E-01;5.0065777295648E-08;3.6019476450860E-05
4.150E-01;-1.6740311793849E-06;-3.7450477340431E-04;4.150E-01;4.4295711420055E-07;-2.2950679145994E-05;4.150E-01;2.7202702182730E-07;1.3505129376124E-05
4.200E-01;-1.9228104075108E-06;-2.6663963579851E-04;4.200E-01;2.0575385135628E-08;-6.6546461622981E-05;4.200E-01;2.0097703074540E-07;7.0201473347202E-05
4.250E-01;-4.1545826976605E-07;-1.6116734220814E-04;4.250E-01;-2.0768597085482E-07;-1.2449609551917E-04;4.250E-01;-2.0693731029152E-07;9.1292934464009E-05
4.300E-01;-2.0473999494150E-06;-2.6430478808891E-04;4.300E-01;-2.7975056238964E-07;-7.8767275499988E-05;4.300E-01;2.1015328514941E-07;4.2437462851400E-05
4.350E-01;1.9084091780918E-07;-3.6103397394111E-04;4.350E-01;5.3234959591706E-07;-3.2991517119084E-05;4.350E-01;1.7802333263188E-07;1.5058391780796E-05
4.400E-01;1.0005867155274E-06;-2.9190135518085E-04;4.400E-01;6.3583934785662E-07;-2.8883476751920E-05;4.400E-01;1.5811581306998E-07;3.2678615372416E-05
4.450E-01;-7.4552181837374E-07;-1.7864737432576E-04;4.450E-01;-8.6163585974519E-08;-1.0252169183492E-04;4.450E-01;-1.9381511041575E-07;9.2821488134680E-05
4.500E-01;-6.5173927337199E-07;-1.5586869452620E-04;4.500E-01;-3.2123750783814E-07;-1.1079011984363E-04;4.500E-01;9.2016671965314E-09;7.3650997537649E-05
4.550E-01;-1.8757509924182E-06;-2.9287125160945E-04;4.550E-01;3.8664642293430E-08;-5.9035518729773E-05;4.550E-01;1.4562724287949E-07;2.8677000817081E-05
4.600E-01;-2.3835834997473E-06;-3.3362601518271E-04;4.600E-01;3.3605338112864E-07;-2.4129360814800E-05;4.600E-01;2.0574141899158E-07;1.0804220053128E-05
4.650E-01;-9.7429425601944E-07;-2.5708485252110E-04;4.650E-01;3.9308939318607E-07;-2.6803817487508E-05;4.650E-01;1.1287307604409E-07;2.9876180360822E-05
4.700E-01;-9.6683569325511E-07;-1.5965757714238E-04;4.700E-01;-2.1719563464570E-07;-9.4087564610644E-05;4.700E-01;-8.1664984967810E-08;8.6603754457658E-05
4.750E-01;-6.9091669909179E-07;-1.3106595366037E-04;4.750E-01;-4.3776135627159E-07;-1.1392370788974E-04;4.750E-01;-4.7785346593283E-07;8.1507335468587E-05
4.800E-01;-2.9976517780157E-07;-2.4273036227495E-04;4.800E-01;3.0640962942143E-07;-6.6180619034254E-05;4.800E-01;1.6808259060151E-07;3.6902558938438E-05
4.850E-01;-1.5690565747390E-06;-3.0720938899308E-04;4.850E-01;2.9988319554987E-07;-3.2193760119463E-05;4.850E-01;2.0387204455072E-07;1.5007026397200E-05
4.900E-01;-6.0656406079295E-07;-2.6996623583268E-04;4.900E-01;5.0056751996838E-07;-1.1202394546263E-05;4.900E-01;2.3197006573132E-07;8.4548686787889E-06
4.950E-01;-6.4943336399635E-07;-1.9203857494065E-04;4.950E-01;3.3153174609254E-07;-4.4235515074195E-05;4.950E-01;2.6372643911518E-07;4.7827367840816E-05
5.000E-01;-2.6738586161709E-07;-1.2247776891851E-04;5.000E-01;-3.7998540601387E-08;-1.0320632733081E-04;5.000E-01;2.0021363765567E-07;8.8447547046950E-05
5.050E-01;-9.7840549453006E-07;-1.3342566940703E-04;5.050E-01;-5.4914430890548E-07;-1.0341268318852E-04;5.050E-01;-3.0013774466071E-08;7.2684489108031E-05
5.100E-01;-1.4140410305770E-06;-2.3205831765796E-04;5.100E-01;4.2820206244559E-08;-6.0312278694352E-05;5.100E-01;2.0414270935654E-07;3.3885407009050E-05
5.150E-01;-1.3080116866026E-06;-2.7367150648990E-04;5.150E-01;3.3482109003189E-07;-3.0701500649844E-05;5.150E-01;2.0326484575217E-07;1.3780235634317E-05
5.200E-01;-1.3745786775103E-06;-2.4679410206698E-04;5.200E-01;4.3468360584922E-07;-1.1628692191851E-05;5.200E-01;2.4842661543431E-07;5.5924688538466E-06
5.250E-01;-8.3382284234224E-07;-1.9740655744671E-04;5.250E-01;4.3300109776465E-07;-2.1807054405567E-05;5.250E-01;1.4027650657150E-07;2.3614510053092E-05
5.300E-01;-9.1005790975603E-07;-1.2501502961859E-04;5.300E-01;-1.5336133022628E-07;-7.2983125621027E-05;5.300E-01;-1.4173717386963E-07;6.9466169719204E-05
5.350E-01;-2.7190873709989E-07;-1.0671466070829E-04;5.350E-01;-4.0640048760331E-08;-1.0436687765402E-04;5.350E-01;-6.8328746746166E-08;8.2052094779703E-05
5.400E-01;-1.1335620068966E-06;-1.5489863997699E-04;5.400E-01;-3.6037579704322E-07;-8.5830473397562E-05;5.400E-01;-3.1796777146485E-08;5.9613764380390E-05
5.450E-01;-1.7033908634805E-06;-2.2377660972481E-04;5.450E-01;1.4932054532813E-08;-4.9358249200220E-05;5.450E-01;2.2163285022122E-07;2.7072024204261E-05
5.500E-01;-1.5820046229592E-06;-2.3847925990781E-04;5.500E-01;2.6585474528568E-07;-2.6397433133734E-05;5.500E-01;2.0002813971441E-07;1.1520505754227E-05
5.550E-01;-1.2561765500732E-06;-2.2211872523760E-04;5.550E-01;4.4029413062797E-07;-1.1329298407503E-05;5.550E-01;2.6039930813067E-07;4.8553778662655E-06
5.600E-01;-5.2218930352240E-07;-1.8225577943081E-04;5.600E-01;4.9453755430352E-07;-1.1541879863084E-05;5.600E-01;2.4394607854736E-07;1.3060390648885E-05
5.650E-01;-6.4776160652804E-07;-1.2633584568037E-04;5.650E-01;2.0382192159416E-07;-4.7616158966456E-05;5.650E-01;1.2870720314520E-07;4.7031432376053E-05
5.700E-01;-3.2014368668103E-08;-9.4765826275258E-05;5.700E-01;2.3383250304363E-07;-9.0792116494479E-05;5.700E-01;-5.5244666472601E-08;7.7648835703364E-05
5.750E-01;-5.6734072537872E-07;-1.1798547624658E-04;5.750E-01;-2.6165970081925E-07;-9.2344280867962E-05;5.750E-01;-6.4977683034626E-10;7.0137425363870E-05
5.800E-01;-9.0134982731469E-07;-1.7553335359624E-04;5.800E-01;-1.7060867995979E-08;-6.9455059942708E-05;5.800E-01;5.2317920694897E-08;4.8539054534622E-05
5.850E-01;-2.1050150331079E-07;-2.0740296756525E-04;5.850E-01;3.3410532279201E-07;-4.2818366305317E-05;5.850E-01;6.9022960327730E-08;2.2866599004704E-05
5.900E-01;-1.6686170802222E-07;-2.0037012080601E-04;5.900E-01;4.1517752149154E-07;-2.3531749975749E-05;5.900E-01;1.9499713525756E-07;1.0398288698768E-05
5.950E-01;-9.4840640488690E-07;-1.9533116044268E-04;5.950E-01;4.3631894104132E-07;-1.2159277556608E-05;5.950E-01;2.5017075893946E-07;4.7830509920171E-06
6.000E-01;-1.0313191905977E-06;-1.7171091640169E-04;6.000E-01;5.0273839132058E-07;-5.2172806772741E-06;6.000E-01;2.3223350228198E-07;5.0704868846736E-06
6.050E-01;1.0431796667436E-07;-1.2355783316331E-04;6.050E-01;5.3011286903375E-07;-2.4019771359894E-05;6.050E-01;1.2730246560861E-07;2.4552586770797E-05
6.100E-01;-4.9823225142121E-07;-9.3758947754498E-05;6.100E-01;2.5099599602871E-08;-6.3092551123313E-05;6.100E-01;-7.0323369618681E-08;5.8786848995156E-05
6.150E-01;-3.4144302402054E-07;-9.0214029594607E-05;6.150E-01;-9.4922424611717E-08;-8.8948806738572E-05;6.150E-01;-1.4541207527550E-07;7.2591179673169E-05
6.200E-01;-1.2323422069798E-06;-1.2750211395941E-04;6.200E-01;-4.5968081121632E-07;-7.8181079507881E-05;6.200E-01;1.2256133635840E-07;5.9287608851765E-05
6.250E-01;-5.3076059432726E-07;-1.7233707261290E-04;6.250E-01;1.5372266130369E-07;-6.2523858495482E-05;6.250E-01;1.2104360874135E-07;4.4980970064794E-05
6.300E-01;-1.2781368135724E-06;-1.8627636078777E-04;6.300E-01;7.3239151979790E-08;-4.2340144016966E-05;6.300E-01;1.0367403671404E-07;2.4476176351552E-05
6.350E-01;-8.5034104532002E-07;-1.7119741699196E-04;6.350E-01;2.8731369038875E-07;-2.4857933107098E-05;6.350E-01;2.1299737663275E-07;1.0972679687227E-05
6.400E-01;1.6787264106088E-07;-1.5657045158504E-04;6.400E-01;4.7754649177166E-07;-1.4926733625122E-05;6.400E-01;2.4785974805131E-07;6.3117819770170E-06
6.450E-01;-7.6091330742480E-07;-1.7445883868934E-04;6.450E-01;4.8844561509802E-07;-6.1142174695475E-06;6.450E-01;2.6000370693319E-07;2.4357037231419E-06
6.500E-01;-5.2484709600336E-07;-1.3511040171220E-04;6.500E-01;5.0960430220983E-07;-6.1608123782710E-06;6.500E-01;2.4093377249554E-07;6.3102450068441E-06
6.550E-01;-6.4546551544326E-07;-9.4582085652981E-05;6.550E-01;3.3714815851470E-07;-2.4263499957559E-05;6.550E-01;1.4105665597772E-07;2.4171936112917E-05
6.600E-01;-4.3580010402383E-07;-8.3490843737484E-05;6.600E-01;1.2504796664177E-07;-5.5477096633386E-05;6.600E-01;4.7167124433725E-08;5.1652967639256E-05
6.650E-01;-3.2197550931751E-07;-8.4566054213041E-05;6.650E-01;2.1109860268022E-10;-8.0773561746888E-05;6.650E-01;-7.8160046540003E-08;6.8045196442775E-05
6.700E-01;-2.0695660201131E-07;-1.1341450639205E-04;6.700E-01;1.6308834204099E-07;-7.6167890410887E-05;6.700E-01;-3.3327292342058E-07;5.7421409879109E-05
6.750E-01;-9.1979872669996E-07;-1.5487775182478E-04;6.750E-01;2.5934839465306E-08;-5.9649429058635E-05;6.750E-01;2.0310007562778E-07;4.7210375256495E-05
6.800E-01;-9.0212066329244E-07;-1.7175293629947E-04;6.800E-01;7.9177271598746E-08;-5.2358242675360E-05;6.800E-01;1.7737810477103E-07;3.7880994871756E-05
6.850E-01;-6.1150397129407E-07;-1.6278424089658E-04;6.850E-01;2.4235675844905E-07;-3.5369928006708E-05;6.850E-01;1.7810798236841E-07;1.9623938686551E-05
6.900E-01;-1.1550896598379E-06;-1.3752054759695E-04;6.900E-01;2.1844327815644E-07;-2.0840688106101E-05;6.900E-01;2.2380785856600E-07;9.1663898781798E-06
6.950E-01;-2.2011313439562E-07;-1.2651689461544E-04;6.950E-01;4.3158779458152E-07;-1.3032927578135E-05;6.950E-01;2.3671426221230E-07;5.2450135740374E-06
7.000E-01;-5.3261463195097E-07;-1.4812334169109E-04;7.000E-01;4.6279159304974E-07;-7.0981905954794E-06;7.000E-01;2.6730974652814E-07;2.7185334581135E-06
7.050E-01;-7.4273299142189E-07;-1.4065384335740E-04;7.050E-01;5.3406691840843E-07;-2.0373684983563E-06;7.050E-01;2.4974695544428E-07;1.7815966632861E-06
7.100E-01;-7.3224348828455E-08;-8.4451796894373E-05;7.100E-01;5.1644808782852E-07;-1.2606969240429E-05;7.100E-01;2.2710550699609E-07;9.1806154902452E-06
7.150E-01;-1.7964202268324E-07;-6.8634032735096E-05;7.150E-01;4.1688795222466E-07;-2.7399009766445E-05;7.150E-01;1.6520927497303E-07;2.2955416789050E-05
7.200E-01;-1.2060332976866E-07;-7.4614422353339E-05;7.200E-01;3.0367860171183E-07;-5.2079110968985E-05;7.200E-01;4.2351495176816E-08;4.7080227612692E-05
7.250E-01;-5.3450566206469E-07;-8.4451881110039E-05;7.250E-01;-1.4599191982501E-07;-7.4099420750706E-05;7.250E-01;-1.3436585474235E-07;6.2783694231219E-05
7.300E-01;-3.2344355196665E-07;-1.0657571642280E-04;7.300E-01;1.0427585632074E-07;-7.4022582236525E-05;7.300E-01;-1.3724132765761E-07;5.6420197216595E-05
7.350E-01;-6.5421243861591E-07;-1.3921177628280E-04;7.350E-01;1.4099392545914E-07;-5.1778837510763E-05;7.350E-01;1.7931335219059E-07;3.9467585111197E-05
7.400E-01;-8.0148236375477E-07;-1.5936448011785E-04;7.400E-01;1.7683817244959E-07;-4.7518896095470E-05;7.400E-01;6.7446907606436E-08;3.9480810490908E-05
